ideCadastro	condicao	matricula	idParlamentar	nome	nomeParlamentar	urlFoto	sexo	uf	partido	gabinete	fone	email	none
160571	Titular	473	5830304	JOÃO RODRIGUES	JOÃO RODRIGUES	http://www.camara.gov.br/internet/deputado/bandep/160571.jpg	masculino	SC	PSD	503	3215-5503	dep.joaorodrigues@camara.gov.br	
74752	Titular	248	5830327	ODELMO LEÃO CARNEIRO SOBRINHO	ODELMO LEÃO	http://www.camara.gov.br/internet/deputado/bandep/74752.jpg	masculino	MG	PP	419	3215-5419	dep.odelmoleao@camara.gov.br	
73483	Titular	500	5830770	LUIS CARLOS HEINZE	LUIS CARLOS HEINZE	http://www.camara.gov.br/internet/deputado/bandep/73483.jpg	masculino	RS	PP	526	3215-5526	dep.luiscarlosheinze@camara.gov.br	
73535	Titular	363	5830590	JORGE TADEU MUDALEN	JORGE TADEU MUDALEN	http://www.camara.gov.br/internet/deputado/bandep/73535.jpg	masculino	SP	DEM	538	3215-5538	dep.jorgetadeumudalen@camara.gov.br	
160531	Titular	5	5830341	JOHNATHAN PEREIRA DE JESUS	JHONATAN DE JESUS	http://www.camara.gov.br/internet/deputado/bandep/160531.jpg	masculino	RR	PRB	535	3215-5535	dep.jhonatandejesus@camara.gov.br	
178863	Titular	220	5830447	ULDURICO ALENCAR PINTO	ULDURICO JUNIOR	http://www.camara.gov.br/internet/deputado/bandep/178863.jpg	masculino	BA	PTC	729	3215-5729	dep.ulduricojunior@camara.gov.br	
178894	Titular	234	5830484	LAUDIVIO ALVARENGA CARVALHO	LAUDIVIO CARVALHO	http://www.camara.gov.br/internet/deputado/bandep/178894.jpg	masculino	MG	PMDB	717	3215-5717	dep.laudiviocarvalho@camara.gov.br	
74163	Titular	275	5830639	CARLOS HUMBERTO MANNATO	CARLOS MANATO	http://www.camara.gov.br/internet/deputado/bandep/74163.jpg	masculino	ES	SD	313	3215-5313	dep.carlosmanato@camara.gov.br	
178837	Titular	52	5830541	RAIMUNDO ANGELIM VASCONCELOS	ANGELIM	http://www.camara.gov.br/internet/deputado/bandep/178837.jpg	masculino	AC	PT	543	3215-5543	dep.angelim@camara.gov.br	
73486	Titular	516	5830627	DARCI POMPEO DE MATTOS	POMPEO DE MATTOS	http://www.camara.gov.br/internet/deputado/bandep/73486.jpg	masculino	RS	PDT	704	3215-5704	dep.pompeodemattos@camara.gov.br	
74173	Titular	300	5830533	EDUARDO COSENTINO DA CUNHA	EDUARDO CUNHA	http://www.camara.gov.br/internet/deputado/bandep/74173.jpg	masculino	RJ	PMDB	510	3215-5510	dep.eduardocunha@camara.gov.br	
99654	Titular	194	5830292	ERIVELTON LIMA SANTANA	ERIVELTON SANTANA	http://www.camara.gov.br/internet/deputado/bandep/99654.jpg	masculino	BA	PSC	756	3215-5756	dep.eriveltonsantana@camara.gov.br	
74449	Titular	80	5830633	PEDRO FERNANDES RIBEIRO	PEDRO FERNANDES	http://www.camara.gov.br/internet/deputado/bandep/74449.jpg	masculino	MA	PTB	814	3215-5814	dep.pedrofernandes@camara.gov.br	
160561	Titular	375	5830782	JOSÉ OLIMPIO SILVEIRA MORAES	MISSIONÁRIO JOSÉ OLIMPIO	http://www.camara.gov.br/internet/deputado/bandep/160561.jpg	masculino	SP	PP	507	3215-5507	dep.missionariojoseolimpio@camara.gov.br	
146788	Titular	236	5830596	MARCELO GUILHERME DE ARO FERREIRA	MARCELO ARO	http://www.camara.gov.br/internet/deputado/bandep/146788.jpg	masculino	MG	PHS	280	3215-5280	dep.marceloaro@camara.gov.br	
178997	Titular	106	5830667	MOSES HAENDEL MELO RODRIGUES	MOSES RODRIGUES	http://www.camara.gov.br/internet/deputado/bandep/178997.jpg	masculino	CE	PPS	809	3215-5809	dep.mosesrodrigues@camara.gov.br	
74383	Titular	466	5830713	FERNANDO LÚCIO GIACOBO	GIACOBO	http://www.camara.gov.br/internet/deputado/bandep/74383.jpg	masculino	PR	PR	762	3215-5762	dep.giacobo@camara.gov.br	
160545	Titular	334	5830381	ALEXANDRE LEITE DA SILVA	ALEXANDRE LEITE	http://www.camara.gov.br/internet/deputado/bandep/160545.jpg	masculino	SP	DEM	841	3215-5841	dep.alexandreleite@camara.gov.br	
141440	Titular	88	5830690	FRANCISCO LOPES DA SILVA	CHICO LOPES	http://www.camara.gov.br/internet/deputado/bandep/141440.jpg	masculino	CE	PCdoB	310	3215-5310	dep.chicolopes@camara.gov.br	
73926	Titular	10	5830358	JANETE MARIA GÓES CAPIBERIBE	JANETE CAPIBERIBE	http://www.camara.gov.br/internet/deputado/bandep/73926.jpg	feminino	AP	PSB	209	3215-5209	dep.janetecapiberibe@camara.gov.br	
178866	Titular	98	5830427	LUIZIANNE DE OLIVEIRA LINS	LUIZIANNE LINS	http://www.camara.gov.br/internet/deputado/bandep/178866.jpg	feminino	CE	PT	713	3215-5713	dep.luiziannelins@camara.gov.br	
160632	Titular	271	5830504	JOSÉ SILVA SOARES	ZÉ SILVA	http://www.camara.gov.br/internet/deputado/bandep/160632.jpg	masculino	MG	SD	608	3215-5608	dep.zesilva@camara.gov.br	
179000	Titular	235	5830404	MARCELO HENRIQUE TEIXEIRA DIAS	MARCELO ÁLVARO ANTÔNIO	http://www.camara.gov.br/internet/deputado/bandep/179000.jpg	masculino	MG	PRP	824	3215-5824	dep.marceloalvaroantonio@camara.gov.br	
74688	Titular	313	5830521	LUIZ SÉRGIO NÓBREGA DE OLIVEIRA	LUIZ SÉRGIO	http://www.camara.gov.br/internet/deputado/bandep/74688.jpg	masculino	RJ	PT	409	3215-5409	dep.luizsergio@camara.gov.br	
73482	Titular	498	5830527	HENRIQUE FONTANA JÚNIOR	HENRIQUE FONTANA	http://www.camara.gov.br/internet/deputado/bandep/73482.jpg	masculino	RS	PT	256	3215-5256	dep.henriquefontana@camara.gov.br	
141434	Titular	54	5830742	FLAVIANO FLÁVIO BAPTISTA DE MELO	FLAVIANO MELO	http://www.camara.gov.br/internet/deputado/bandep/141434.jpg	masculino	AC	PMDB	224	3215-5224	dep.flavianomelo@camara.gov.br	
178953	Titular	44	5830550	EXPEDITO GONCALVES FERREIRA NETTO	EXPEDITO NETTO	http://www.camara.gov.br/internet/deputado/bandep/178953.jpg	masculino	RO	SD	943	3215-5943	dep.expeditonetto@camara.gov.br	
74651	Titular	226	5830719	CARLOS DO CARMO ANDRADE MELLES	CARLOS MELLES	http://www.camara.gov.br/internet/deputado/bandep/74651.jpg	masculino	MG	DEM	243	3215-5243	dep.carlosmelles@camara.gov.br	
178982	Titular	365	5830696	LUIZ LAURO FERREIRA FILHO	LUIZ LAURO FILHO	http://www.camara.gov.br/internet/deputado/bandep/178982.jpg	masculino	SP	PSB	519	3215-5519	dep.luizlaurofilho@camara.gov.br	
73466	Titular	460	5830573	RUBENS BUENO	RUBENS BUENO	http://www.camara.gov.br/internet/deputado/bandep/73466.jpg	masculino	PR	PPS	623	3215-5623	dep.rubensbueno@camara.gov.br	
141527	Titular	511	5830450	RENATO DELMAR MOLLING	RENATO MOLLING	http://www.camara.gov.br/internet/deputado/bandep/141527.jpg	masculino	RS	PP	337	3215-5337	dep.renatomolling@camara.gov.br	
178834	Titular	185	5830613	ADALBERTO SOUZA GALVÃO	BEBETO	http://www.camara.gov.br/internet/deputado/bandep/178834.jpg	masculino	BA	PSB	541	3215-5541	dep.bebeto@camara.gov.br	
178831	Titular	9	5830650	ANDRE DOS SANTOS ABDON	ANDRÉ ABDON	http://www.camara.gov.br/internet/deputado/bandep/178831.jpg	masculino	AP	PRB	831	3215-5831	dep.andreabdon@camara.gov.br	
178985	Titular	378	5830556	MIGUEL LOMBARDI	MIGUEL LOMBARDI	http://www.camara.gov.br/internet/deputado/bandep/178985.jpg	masculino	SP	PR	835	3215-5835	dep.miguellombardi@camara.gov.br	
74359	Titular	47	5830458	NILTON BALBINO	NILTON CAPIXABA	http://www.camara.gov.br/internet/deputado/bandep/74359.jpg	masculino	RO	PTB	724	3215-5724	dep.niltoncapixaba@camara.gov.br	
141484	Titular	29	5830567	LÚCIO DUTRA VALE	LÚCIO VALE	http://www.camara.gov.br/internet/deputado/bandep/141484.jpg	masculino	PA	PR	822	3215-5822	dep.luciovale@camara.gov.br	
134812	Titular	27	5830604	EDMILSON BRITO RODRIGUES	EDMILSON RODRIGUES	http://www.camara.gov.br/internet/deputado/bandep/134812.jpg	masculino	PA	PSOL	301	3215-5301	dep.edmilsonrodrigues@camara.gov.br	
178898	Titular	266	5830759	SERGIO LUCIO DE ALMEIDA	TENENTE LÚCIO	http://www.camara.gov.br/internet/deputado/bandep/178898.jpg	masculino	MG	PSB	239	3215-5239	dep.tenentelucio@camara.gov.br	
160515	Titular	484	5830753	RONALDO JOSÉ BENEDET	RONALDO BENEDET	http://www.camara.gov.br/internet/deputado/bandep/160515.jpg	masculino	SC	PMDB	918	3215-5918	dep.ronaldobenedet@camara.gov.br	
73447	Titular	344	5830510	EDSON EDINHO COELHO ARAÚJO	EDINHO ARAÚJO	http://www.camara.gov.br/internet/deputado/bandep/73447.jpg	masculino	SP	PMDB	418	3215-5418	dep.edinhoaraujo@camara.gov.br	
162332	Titular	459	5830410	LUIZ HILOSHI NISHIMORI	LUIZ NISHIMORI	http://www.camara.gov.br/internet/deputado/bandep/162332.jpg	masculino	PR	PR	907	3215-5907	dep.luiznishimori@camara.gov.br	
74693	Titular	322	5830464	RODRIGO FELINTO IBARRA EPITÁCIO MAIA	RODRIGO MAIA	http://www.camara.gov.br/internet/deputado/bandep/74693.jpg	masculino	RJ	DEM	308	3215-5308	dep.rodrigomaia@camara.gov.br	
160677	Titular	297	5830707	FRANCISCO FLORIANO DE SOUSA SILVA	FRANCISCO FLORIANO	http://www.camara.gov.br/internet/deputado/bandep/160677.jpg	masculino	RJ	PR	719	3215-5719	dep.franciscofloriano@camara.gov.br	
178914	Titular	138	5830364	ADALBERTO CAVALCANTI RODRIGUES	ADALBERTO CAVALCANTI	http://www.camara.gov.br/internet/deputado/bandep/178914.jpg	masculino	PE	PTB	402	3215-5402	dep.adalbertocavalcanti@camara.gov.br	
74537	Titular	186	5830679	CLÁUDIO CAJADO SAMPAIO	CLAUDIO CAJADO	http://www.camara.gov.br/internet/deputado/bandep/74537.jpg	masculino	BA	DEM	630	3215-5630	dep.claudiocajado@camara.gov.br	
160610	Titular	218	5830418	VALMIR CARLOS DA ASSUNÇÃO	VALMIR ASSUNÇÃO	http://www.camara.gov.br/internet/deputado/bandep/160610.jpg	masculino	BA	PT	739	3215-5739	dep.valmirassuncao@camara.gov.br	
160532	Titular	345	5830750	ADRIANO ELI CORRÊA	ELI CORRÊA FILHO	http://www.camara.gov.br/internet/deputado/bandep/160532.jpg	masculino	SP	DEM	850	3215-5850	dep.elicorreafilho@camara.gov.br	
178855	Titular	199	5830324	ANTONIO LAZARO SILVA	IRMÃO LAZARO	http://www.camara.gov.br/internet/deputado/bandep/178855.jpg	masculino	BA	PSC	467	3215-5467	dep.irmaolazaro@camara.gov.br	
178975	Titular	342	5830607	LUIZ FELIPE BALEIA TENUTO ROSSI	BALEIA ROSSI	http://www.camara.gov.br/internet/deputado/bandep/178975.jpg	masculino	SP	PMDB	829	3215-5829	dep.baleiarossi@camara.gov.br	
178884	Titular	74	5830656	HILDO AUGUSTO DA ROCHA NETO	HILDO ROCHA	http://www.camara.gov.br/internet/deputado/bandep/178884.jpg	masculino	MA	PMDB	734	3215-5734	dep.hildorocha@camara.gov.br	
178865	Titular	94	5830773	FLAVIO ALVES SABINO	CABO SABINO	http://www.camara.gov.br/internet/deputado/bandep/178865.jpg	masculino	CE	PR	617	3215-5617	dep.cabosabino@camara.gov.br	
164360	Titular	477	5830630	CARMEN EMÍLIA BONFÁ ZANOTTO	CARMEN ZANOTTO	http://www.camara.gov.br/internet/deputado/bandep/164360.jpg	feminino	SC	PPS	240	3215-5240	dep.carmenzanotto@camara.gov.br	
74158	Titular	239	5830467	MÁRIO LÚCIO HERINGER	MÁRIO HERINGER	http://www.camara.gov.br/internet/deputado/bandep/74158.jpg	masculino	MG	PDT	211	3215-5211	dep.marioheringer@camara.gov.br	
160543	Titular	174	5830799	ANDRÉ LUIS DANTAS FERREIRA	ANDRE MOURA	http://www.camara.gov.br/internet/deputado/bandep/160543.jpg	masculino	SE	PSC	846	3215-5846	dep.andremoura@camara.gov.br	
74043	Titular	136	5830395	JOSÉ WELLINGTON ROBERTO	WELLINGTON ROBERTO	http://www.camara.gov.br/internet/deputado/bandep/74043.jpg	masculino	PB	PR	514	3215-5514	dep.wellingtonroberto@camara.gov.br	
81232	Titular	65	5830444	IRAJÁ SILVESTRE FILHO	IRAJÁ ABREU	http://www.camara.gov.br/internet/deputado/bandep/81232.jpg	masculino	TO	PSD	802	3215-5802	dep.irajaabreu@camara.gov.br	
67312	Titular	34	5830699	JULIA MARIA GODINHO DA CRUZ MARINHO	JÚLIA MARINHO	http://www.camara.gov.br/internet/deputado/bandep/67312.jpg	feminino	PA	PSC	707	3215-5707	dep.juliamarinho@camara.gov.br	
171617	Titular	170	5830375	PAULO FERNANDO DOS SANTOS	PAULÃO	http://www.camara.gov.br/internet/deputado/bandep/171617.jpg	masculino	AL	PT	366	3215-5366	dep.paulao@camara.gov.br	
178868	Titular	107	5830301	LUIZ ODORICO MONTEIRO DE ANDRADE	ODORICO MONTEIRO	http://www.camara.gov.br/internet/deputado/bandep/178868.jpg	masculino	CE	PT	582	3215-5582	dep.odoricomonteiro@camara.gov.br	
178933	Titular	467	5830722	SERGIO DE SOUZA	SERGIO SOUZA 	http://www.camara.gov.br/internet/deputado/bandep/178933.jpg	masculino	PR	PMDB	702	3215-5702	dep.sergiosouza@camara.gov.br	
74467	Titular	127	5830673	DAMIÃO FELICIANO DA SILVA	DAMIÃO FELICIANO	http://www.camara.gov.br/internet/deputado/bandep/74467.jpg	masculino	PB	PDT	938	3215-5938	dep.damiaofeliciano@camara.gov.br	
178973	Titular	332	5830779	ANA LUCIA LIPPAUS PERUGINI	ANA PERUGINI	http://www.camara.gov.br/internet/deputado/bandep/178973.jpg	feminino	SP	PT	436	3215-5436	dep.anaperugini@camara.gov.br	
73781	Titular	458	5830544	NELSON MEURER	NELSON MEURER	http://www.camara.gov.br/internet/deputado/bandep/73781.jpg	masculino	PR	PP	916	3215-5916	dep.nelsonmeurer@camara.gov.br	
178974	Titular	341	5830481	ANDRES NAVARRO SANCHEZ	ANDRES SANCHEZ	http://www.camara.gov.br/internet/deputado/bandep/178974.jpg	masculino	SP	PT	939	3215-5939	dep.andressanchez@camara.gov.br	
178978	Titular	357	5830493	FLAVIO AUGUSTO DA SILVA	FLAVINHO	http://www.camara.gov.br/internet/deputado/bandep/178978.jpg	masculino	SP	PSB	379	3215-5379	dep.flavinho@camara.gov.br	
74459	Titular	109	5830530	ÁTILA FREITAS LIRA	ÁTILA LIRA	http://www.camara.gov.br/internet/deputado/bandep/74459.jpg	masculino	PI	PSB	640	3215-5640	dep.atilalira@camara.gov.br	
66828	Titular	355	5830338	FAUSTO RUY PINATO	FAUSTO PINATO	http://www.camara.gov.br/internet/deputado/bandep/66828.jpg	masculino	SP	PRB	562	3215-5562	dep.faustopinato@camara.gov.br	
178950	Titular	121	5830587	ANTONIO JACOME DE LIMA JUNIOR	ANTÔNIO JÁCOME	http://www.camara.gov.br/internet/deputado/bandep/178950.jpg	masculino	RN	PMN	230	3215-5230	dep.antoniojacome@camara.gov.br	
160622	Titular	395	5830344	VICENTE CÂNDIDO DA SILVA	VICENTE CANDIDO	http://www.camara.gov.br/internet/deputado/bandep/160622.jpg	masculino	SP	PT	819	3215-5819	dep.vicentecandido@camara.gov.br	
177282	Titular	273	5830736	LUIZ GONZAGA RIBEIRO	SUBTENENTE GONZAGA	http://www.camara.gov.br/internet/deputado/bandep/177282.jpg	masculino	MG	PDT	750	3215-5750	dep.subtenentegonzaga@camara.gov.br	
160659	Titular	356	5830730	IOLANDA KEIKO MIASHIRO OTA	KEIKO OTA	http://www.camara.gov.br/internet/deputado/bandep/160659.jpg	feminino	SP	PSB	523	3215-5523	dep.keikoota@camara.gov.br	
74585	Titular	243	5830687	LINCOLN DINIZ PORTELA	LINCOLN PORTELA	http://www.camara.gov.br/internet/deputado/bandep/74585.jpg	masculino	MG	PR	615	3215-5615	dep.lincolnportela@camara.gov.br	
178926	Titular	117	5830636	RODRIGO RODRIGUES DE SOUZA MARTINS	RODRIGO MARTINS	http://www.camara.gov.br/internet/deputado/bandep/178926.jpg	masculino	PI	PSB	558	3215-5558	dep.rodrigomartins@camara.gov.br	
160642	Titular	155	5830387	FRANCISCO EURICO DA SILVA	PASTOR EURICO	http://www.camara.gov.br/internet/deputado/bandep/160642.jpg	masculino	PE	PSB	906	3215-5906	dep.pastoreurico@camara.gov.br	
178992	Titular	399	5830438	VITOR LIPPI	VITOR LIPPI	http://www.camara.gov.br/internet/deputado/bandep/178992.jpg	masculino	SP	PSDB	823	3215-5823	dep.vitorlippi@camara.gov.br	
73434	Titular	337	5830487	ARNALDO FARIA DE SÁ	ARNALDO FARIA DE SÁ	http://www.camara.gov.br/internet/deputado/bandep/73434.jpg	masculino	SP	PTB	929	3215-5929	dep.arnaldofariadesa@camara.gov.br	
74765	Suplente	526	5830809	SILAS BRASILEIRO	SILAS BRASILEIRO	http://www.camara.gov.br/internet/deputado/bandep/74765.jpg	masculino	MG	PMDB	382	3215-5382	dep.silasbrasileiro@camara.gov.br	
137853	Suplente	527	5830810	WADSON NATHANIEL RIBEIRO	WADSON RIBEIRO	http://www.camara.gov.br/internet/deputado/bandep/137853.jpg	masculino	MG	PCdoB	556	3215-5556	dep.wadsonribeiro@camara.gov.br	
160665	Suplente	528	5830811	AUGUSTO RODRIGUES COUTINHO DE MELO	AUGUSTO COUTINHO 	http://www.camara.gov.br/internet/deputado/bandep/160665.jpg	masculino	PE	SD	373	3215-5373	dep.augustocoutinho@camara.gov.br	
92699	Suplente	529	5830812	FERNANDO MONTEIRO DE ALBUQUERQUE	FERNANDO MONTEIRO	http://www.camara.gov.br/internet/deputado/bandep/92699.jpg	masculino	PE	PP	282	3215-5282	dep.fernandomonteiro@camara.gov.br	
74474	Suplente	530	5830813	CARLOS EDUARDO CINTRA DA COSTA PEREIRA	CARLOS EDUARDO CADOCA	http://www.camara.gov.br/internet/deputado/bandep/74474.jpg	masculino	PE	PCdoB	423	3215-5423	dep.carloseduardocadoca@camara.gov.br	
141563	Suplente	533	5830825	WILLIAM BOSS WOO	WILLIAM WOO	http://www.camara.gov.br/internet/deputado/bandep/141563.jpg	masculino	SP	PV	235	3215-5235	dep.williamwoo@camara.gov.br	
160631	Suplente	535	5830826	WALNEY DA ROCHA CARVALHO	WALNEY ROCHA	http://www.camara.gov.br/internet/deputado/bandep/160631.jpg	masculino	RJ	PTB	585	3215-5585	dep.walneyrocha@camara.gov.br	
181315	Suplente	536	5830827	MARCOS DA ROCHA MENDES	MARQUINHO MENDES	http://www.camara.gov.br/internet/deputado/bandep/181315.jpg	masculino	RJ	PMDB	727	3215-5727	dep.marquinhomendes@camara.gov.br	
73568	Suplente	537	5830828	CELSO ALENCAR RAMOS JACOB	CELSO JACOB	http://www.camara.gov.br/internet/deputado/bandep/73568.jpg	masculino	RJ	PMDB	917	3215-5917	dep.celsojacob@camara.gov.br	
124411	Suplente	540	5830831	MAURO PEREIRA	MAURO PEREIRA	http://www.camara.gov.br/internet/deputado/bandep/124411.jpg	masculino	RS	PMDB	843	3215-5843	dep.mauropereira@camara.gov.br	
131966	Suplente	539	5830830	JOSÉ ALBERTO FOGAÇA DE MEDEIROS	JOSÉ FOGAÇA 	http://www.camara.gov.br/internet/deputado/bandep/131966.jpg	masculino	RS	PMDB	376	3215-5376	dep.josefogaca@camara.gov.br	
73805	Suplente	546	5830837	ROBERTO JOÃO PEREIRA FREIRE	ROBERTO FREIRE	http://www.camara.gov.br/internet/deputado/bandep/73805.jpg	masculino	SP	PPS	242	3215-5242	dep.robertofreire@camara.gov.br	
160582	Titular	548	5830840	JOSÉ ALBERTO OLIVEIRA VELOSO FILHO	ALBERTO FILHO	http://www.camara.gov.br/internet/deputado/bandep/160582.jpg	masculino	MA	PMDB	350	3215-5350	dep.albertofilho@camara.gov.br	
151965	Suplente	549	5830841	JOSÉ DE ANDRADE MAIA FILHO	MAINHA	http://www.camara.gov.br/internet/deputado/bandep/151965.jpg	masculino	PI	SD	624	3215-5624	dep.mainha@camara.gov.br	
189593	Suplente	550	5830842	WADIH NEMER DAMOUS FILHO	WADIH DAMOUS	http://www.camara.gov.br/internet/deputado/bandep/189593.jpg	masculino	RJ	PT	483	3215-5483	dep.wadihdamous@camara.gov.br	
74048	Suplente	541	5830832	RAUL BELENS JUNGMANN PINTO	RAUL JUNGMANN	http://www.camara.gov.br/internet/deputado/bandep/74048.jpg	masculino	PE	PPS	754	3215-5754	dep.rauljungmann@camara.gov.br	
74308	Suplente	553	5830845	VICENTE FERREIRA DE ARRUDA COELHO	VICENTE ARRUDA	http://www.camara.gov.br/internet/deputado/bandep/74308.jpg	masculino	CE	PROS	522	3215-5522	dep.vicentearruda@camara.gov.br	
73584	Suplente	519	5830802	ANTONIO CARLOS DE MENDES THAME	ANTONIO CARLOS MENDES THAME	http://www.camara.gov.br/internet/deputado/bandep/73584.jpg	masculino	SP	PSDB	915	3215-5915	dep.antoniocarlosmendesthame@camara.gov.br	
74277	Suplente	521	5830804	ANTONIO ADOLPHO LOBBE NETO	LOBBE NETO	http://www.camara.gov.br/internet/deputado/bandep/74277.jpg	masculino	SP	PSDB	275	3215-5275	dep.lobbeneto@camara.gov.br	
101309	Suplente	525	5830808	DAVIDSON DE MAGALHÃES SANTOS	DAVIDSON MAGALHÃES	http://www.camara.gov.br/internet/deputado/bandep/101309.jpg	masculino	BA	PCdoB	826	3215-5826	dep.davidsonmagalhaes@camara.gov.br	
74372	Suplente	524	5830807	JOÃO SANDES JÚNIOR	SANDES JÚNIOR	http://www.camara.gov.br/internet/deputado/bandep/74372.jpg	masculino	GO	PP	941	3215-5941	dep.sandesjunior@camara.gov.br	
73793	Suplente	532	5830818	EDSON BEZ DE OLIVEIRA	EDINHO BEZ	http://www.camara.gov.br/internet/deputado/bandep/73793.jpg	masculino	SC	PMDB	703	3215-5703	dep.edinhobez@camara.gov.br	
133374	Suplente	520	5830803	ADEMIR CAMILO PRATES RODRIGUES	ADEMIR CAMILO	http://www.camara.gov.br/internet/deputado/bandep/133374.jpg	masculino	MG	PROS	804	3215-5804	dep.ademircamilo@camara.gov.br	
160676	Suplente	523	5830806	FERNANDO DANTAS TORRES	FERNANDO TORRES	http://www.camara.gov.br/internet/deputado/bandep/160676.jpg	masculino	BA	PSD	642	3215-5642	dep.fernandotorres@camara.gov.br	
74095	Titular	40	5830374	PAUDERNEY TOMAZ AVELINO	PAUDERNEY AVELINO	http://www.camara.gov.br/internet/deputado/bandep/74095.jpg	masculino	AM	DEM	610	3215-5610	dep.pauderneyavelino@camara.gov.br	
74075	Titular	21	5830325	ELCIONE THEREZINHA ZAHLUTH BARBALHO	ELCIONE BARBALHO	http://www.camara.gov.br/internet/deputado/bandep/74075.jpg	feminino	PA	PMDB	919	3215-5919	dep.elcionebarbalho@camara.gov.br	
178873	Titular	279	5830351	HELDER IGNACIO SALOMAO	HELDER SALOMÃO	http://www.camara.gov.br/internet/deputado/bandep/178873.jpg	masculino	ES	PT	573	3215-5573	dep.heldersalomao@camara.gov.br	
178989	Titular	330	5830772	RENATA HELLMEISTER DE ABREU	RENATA ABREU	http://www.camara.gov.br/internet/deputado/bandep/178989.jpg	feminino	SP	PTN	726	3215-5726	dep.renataabreu@camara.gov.br	
148134	Titular	406	5830388	VICTORIO GALLI FILHO	PROFESSOR VICTÓRIO GALLI	http://www.camara.gov.br/internet/deputado/bandep/148134.jpg	masculino	MT	PSC	539	3215-5539	dep.professorvictoriogalli@camara.gov.br	
178906	Titular	20	5830637	ROBERTO SALAME FILHO	BETO SALAME	http://www.camara.gov.br/internet/deputado/bandep/178906.jpg	masculino	PA	PROS	473	3215-5473	dep.betosalame@camara.gov.br	
141394	Titular	146	5830294	BRUNO CAVALCANTI DE ARAÚJO	BRUNO ARAÚJO	http://www.camara.gov.br/internet/deputado/bandep/141394.jpg	masculino	PE	PSDB	718	3215-5718	dep.brunoaraujo@camara.gov.br	
141458	Titular	187	5830780	JOÃO CARLOS PAOLILO BACELAR FILHO	JOÃO CARLOS BACELAR	http://www.camara.gov.br/internet/deputado/bandep/141458.jpg	masculino	BA	PR	928	3215-5928	dep.joaocarlosbacelar@camara.gov.br	
159238	Titular	254	5830743	MARCUS VINÍCIUS CAETANO PESTANA DA SILVA	MARCUS PESTANA	http://www.camara.gov.br/internet/deputado/bandep/159238.jpg	masculino	MG	PSDB	715	3215-5715	dep.marcuspestana@camara.gov.br	
160611	Titular	264	5830792	ANTÔNIO PINHEIRO JÚNIOR	TONINHO PINHEIRO	http://www.camara.gov.br/internet/deputado/bandep/160611.jpg	masculino	MG	PP	584	3215-5584	dep.toninhopinheiro@camara.gov.br	
178928	Titular	442	5830531	CHRISTIANE DE SOUZA YARED	CHRISTIANE DE SOUZA YARED	http://www.camara.gov.br/internet/deputado/bandep/178928.jpg	feminino	PR	PTN	201	3215-5201	dep.christianedesouzayared@camara.gov.br	
178891	Titular	225	5830543	CAIO NARCIO RODRIGUES DA SILVEIRA	CAIO NARCIO	http://www.camara.gov.br/internet/deputado/bandep/178891.jpg	masculino	MG	PSDB	431	3215-5431	dep.caionarcio@camara.gov.br	
178845	Titular	173	5830580	RONALDO AUGUSTO LESSA SANTOS	RONALDO LESSA	http://www.camara.gov.br/internet/deputado/bandep/178845.jpg	masculino	AL	PDT	722	3215-5722	dep.ronaldolessa@camara.gov.br	
74161	Titular	272	5830494	REGINALDO LÁZARO DE OLIVEIRA LOPES	REGINALDO LOPES	http://www.camara.gov.br/internet/deputado/bandep/74161.jpg	masculino	MG	PT	426	3215-5426	dep.reginaldolopes@camara.gov.br	
178954	Titular	46	5830729	LUCIO ANTONIO MOSQUINI	LUCIO MOSQUINI	http://www.camara.gov.br/internet/deputado/bandep/178954.jpg	masculino	RO	PMDB	581	3215-5581	dep.luciomosquini@camara.gov.br	
178907	Titular	28	5830337	FRANCISCO ALVES DE AGUIAR	FRANCISCO CHAPADINHA	http://www.camara.gov.br/internet/deputado/bandep/178907.jpg	masculino	PA	PSD	385	3215-5385	dep.franciscochapadinha@camara.gov.br	
122466	Titular	91	5830437	RONALDO MANCHADO MARTINS	RONALDO MARTINS	http://www.camara.gov.br/internet/deputado/bandep/122466.jpg	masculino	CE	PRB	568	3215-5568	dep.ronaldomartins@camara.gov.br	
141417	Titular	2	5830686	ÉDIO VIEIRA LOPES	EDIO LOPES	http://www.camara.gov.br/internet/deputado/bandep/141417.jpg	masculino	RR	PMDB	408	3215-5408	dep.ediolopes@camara.gov.br	
178988	Titular	364	5830586	JOAO PAULO TAVARES PAPA	JOÃO PAULO PAPA	http://www.camara.gov.br/internet/deputado/bandep/178988.jpg	masculino	SP	PSDB	476	3215-5476	dep.joaopaulopapa@camara.gov.br	
141500	Titular	257	5830537	MARCOS MONTES CORDEIRO	MARCOS MONTES	http://www.camara.gov.br/internet/deputado/bandep/141500.jpg	masculino	MG	PSD	334	3215-5334	dep.marcosmontes@camara.gov.br	
178990	Titular	389	5830477	SAMUEL MOREIRA DA SILVA JUNIOR	SAMUEL MOREIRA	http://www.camara.gov.br/internet/deputado/bandep/178990.jpg	masculino	SP	PSDB	921	3215-5921	dep.samuelmoreira@camara.gov.br	
150418	Titular	212	5830454	MÁRCIO CARLOS MARINHO	MÁRCIO MARINHO	http://www.camara.gov.br/internet/deputado/bandep/150418.jpg	masculino	BA	PRB	326	3215-5326	dep.marciomarinho@camara.gov.br	
